['IGT', array([0.1234086], dtype=float32)]
['BKU', array([0.12339591], dtype=float32)]
['DAVA', array([0.12330201], dtype=float32)]
['KIM', array([0.12309226], dtype=float32)]
['NTST', array([0.12290289], dtype=float32)]
['SAIA', array([0.1228949], dtype=float32)]
['TCBI', array([0.12262161], dtype=float32)]
['TDG', array([0.12260697], dtype=float32)]
['FUN', array([0.12241972], dtype=float32)]
['EPR', array([0.12240285], dtype=float32)]
['FBK', array([0.12236764], dtype=float32)]
['CSX', array([0.12231103], dtype=float32)]
['MRVI', array([0.12230967], dtype=float32)]
['WSC', array([0.12230883], dtype=float32)]
['OPCH', array([0.12201214], dtype=float32)]
['BKNG', array([0.12200236], dtype=float32)]
['RCM', array([0.12195802], dtype=float32)]
['NXPI', array([0.12162086], dtype=float32)]
['GMED', array([0.12155828], dtype=float32)]
['EPD', array([0.12143222], dtype=float32)]
['CMI', array([0.12131588], dtype=float32)]
['AVO', array([0.12120181], dtype=float32)]
['AR', array([0.12119207], dtype=float32)]
['LOVE', array([0.12117295], dtype=float32)]
['NVDA', array([0.12091951], dtype=float32)]
['PXD', array([0.1207369], dtype=float32)]
['DRI', array([0.12065018], dtype=float32)]
['FDX', array([0.12064759], dtype=float32)]
['KRYS', array([0.12042239], dtype=float32)]
['ALLE', array([0.12042136], dtype=float32)]
['LVS', array([0.12039255], dtype=float32)]
['CPT', array([0.12035109], dtype=float32)]
['BLMN', array([0.12027168], dtype=float32)]
['AAP', array([0.12017585], dtype=float32)]
['TEVA', array([0.11969091], dtype=float32)]
['KNX', array([0.1195614], dtype=float32)]
['MFC', array([0.11929488], dtype=float32)]
['HRC', array([0.11871798], dtype=float32)]
['MAXR', array([0.11859219], dtype=float32)]
['SEE', array([0.11844379], dtype=float32)]
['HEAR', array([0.11843249], dtype=float32)]
['STLD', array([0.11830668], dtype=float32)]
['DELL', array([0.11822434], dtype=float32)]
['OMI', array([0.11821222], dtype=float32)]
['SYRS', array([0.11819319], dtype=float32)]
['AA', array([0.11814459], dtype=float32)]
['MCHP', array([0.11814046], dtype=float32)]
['RLJ', array([0.1180952], dtype=float32)]
['IMAX', array([0.11805873], dtype=float32)]
['ALDX', array([0.11805733], dtype=float32)]
['TGT', array([0.11796158], dtype=float32)]
['BSY', array([0.11792118], dtype=float32)]
['KLAC', array([0.11790261], dtype=float32)]
['CC', array([0.117598], dtype=float32)]
['DAL', array([0.11739542], dtype=float32)]
['SKIN', array([0.11738154], dtype=float32)]
['AVPT', array([0.11731613], dtype=float32)]
['AXON', array([0.11706177], dtype=float32)]
['TTD', array([0.11703189], dtype=float32)]
['ARVN', array([0.11701756], dtype=float32)]
['OKE', array([0.11668952], dtype=float32)]
['PACW', array([0.11663593], dtype=float32)]
['CF', array([0.11649462], dtype=float32)]
['MSFT', array([0.11646321], dtype=float32)]
['VLRS', array([0.11642887], dtype=float32)]
['FOXA', array([0.11639001], dtype=float32)]
['PCRX', array([0.11624349], dtype=float32)]
['DCBO', array([0.1161918], dtype=float32)]
['LEVI', array([0.11618074], dtype=float32)]
['LOW', array([0.11617026], dtype=float32)]
['ALGM', array([0.11615992], dtype=float32)]
['ACI', array([0.11597577], dtype=float32)]
['EW', array([0.11576387], dtype=float32)]
['TXT', array([0.11565991], dtype=float32)]
['SMTC', array([0.11564866], dtype=float32)]
['CHRW', array([0.11561301], dtype=float32)]
['PING', array([0.11533851], dtype=float32)]
['ARES', array([0.11514913], dtype=float32)]
['SPCE', array([0.11511896], dtype=float32)]
['MCG', array([0.11504984], dtype=float32)]
['PFSI', array([0.11481261], dtype=float32)]
['SWI', array([0.11464818], dtype=float32)]
['EFC', array([0.11447643], dtype=float32)]
['AER', array([0.11446407], dtype=float32)]
['CLH', array([0.11444125], dtype=float32)]
['HD', array([0.11442999], dtype=float32)]
['VEEV', array([0.11442811], dtype=float32)]
['VZIO', array([0.11438268], dtype=float32)]
['GIB', array([0.11420518], dtype=float32)]
['MAA', array([0.11416061], dtype=float32)]
['TPTX', array([0.11401238], dtype=float32)]
['YELP', array([0.1136764], dtype=float32)]
['ODFL', array([0.11364804], dtype=float32)]
['WH', array([0.11348245], dtype=float32)]
['SITC', array([0.11341639], dtype=float32)]
['MGA', array([0.11340062], dtype=float32)]
['PNC', array([0.11325621], dtype=float32)]
['SPT', array([0.11319929], dtype=float32)]
['AX', array([0.11315833], dtype=float32)]
['R', array([0.11306661], dtype=float32)]
['UDR', array([0.11301097], dtype=float32)]
['CSTM', array([0.11295577], dtype=float32)]
['SRC', array([0.11292779], dtype=float32)]
['WK', array([0.11285347], dtype=float32)]
['AXNX', array([0.11254254], dtype=float32)]
['CZR', array([0.11244646], dtype=float32)]
['CGNX', array([0.11236066], dtype=float32)]
['AMRC', array([0.11233942], dtype=float32)]
['VEI', array([0.11204436], dtype=float32)]
['DRH', array([0.11183305], dtype=float32)]
['NEE', array([0.11180095], dtype=float32)]
['SCHW', array([0.11169325], dtype=float32)]
['TBPH', array([0.11155927], dtype=float32)]
['BAC', array([0.11150526], dtype=float32)]
['ARCT', array([0.11127982], dtype=float32)]
['BEAM', array([0.11101076], dtype=float32)]
['WING', array([0.11079837], dtype=float32)]
['CIGI', array([0.11063497], dtype=float32)]
['EA', array([0.11052419], dtype=float32)]
['HQY', array([0.1104868], dtype=float32)]
['WBS', array([0.1103819], dtype=float32)]
['ASPN', array([0.11029656], dtype=float32)]
['BG', array([0.11020844], dtype=float32)]
['LADR', array([0.11014538], dtype=float32)]
['KARO', array([0.11013608], dtype=float32)]
['ENV', array([0.1101157], dtype=float32)]
['SBLK', array([0.11007673], dtype=float32)]
['PLUG', array([0.1100761], dtype=float32)]
['Z', array([0.11007225], dtype=float32)]
['TRI', array([0.10998601], dtype=float32)]
['MT', array([0.1097824], dtype=float32)]
['MTG', array([0.10974065], dtype=float32)]
['CEQP', array([0.10973148], dtype=float32)]
['CNHI', array([0.10958423], dtype=float32)]
['ARD', array([0.10922153], dtype=float32)]
['WGO', array([0.10920632], dtype=float32)]
['WDAY', array([0.10882498], dtype=float32)]
['MET', array([0.10860199], dtype=float32)]
['FMTX', array([0.10858177], dtype=float32)]
['SYF', array([0.10845844], dtype=float32)]
['UWMC', array([0.10839407], dtype=float32)]
['AUPH', array([0.10835983], dtype=float32)]
['DOMO', array([0.10807734], dtype=float32)]
['MNKD', array([0.10798636], dtype=float32)]
['IPG', array([0.10796342], dtype=float32)]
['STVN', array([0.1079504], dtype=float32)]
['LYV', array([0.10789089], dtype=float32)]
['OLO', array([0.10783926], dtype=float32)]
['PCTY', array([0.10761535], dtype=float32)]
['DCPH', array([0.10744067], dtype=float32)]
['LYB', array([0.10742637], dtype=float32)]
['NRIX', array([0.10742515], dtype=float32)]
['ZBH', array([0.10740902], dtype=float32)]
['JPM', array([0.10727633], dtype=float32)]
['FANG', array([0.10724264], dtype=float32)]
['SSTI', array([0.10698532], dtype=float32)]
['MCFE', array([0.10689786], dtype=float32)]
['TER', array([0.10662122], dtype=float32)]
['NAPA', array([0.10642464], dtype=float32)]
['CE', array([0.10615985], dtype=float32)]
['TREE', array([0.10615739], dtype=float32)]
['AVNT', array([0.10603537], dtype=float32)]
['SJR', array([0.1060231], dtype=float32)]
['SNAP', array([0.10600184], dtype=float32)]
['JCI', array([0.10595184], dtype=float32)]
['BILL', array([0.10571098], dtype=float32)]
['SAR', array([0.10569655], dtype=float32)]
['DXCM', array([0.10563079], dtype=float32)]
['IONS', array([0.10559478], dtype=float32)]
['NEXA', array([0.10549334], dtype=float32)]
['OMC', array([0.1054415], dtype=float32)]
['HST', array([0.10535832], dtype=float32)]
['TUFN', array([0.10533348], dtype=float32)]
['PVH', array([0.10508072], dtype=float32)]
['JCOM', array([0.10491957], dtype=float32)]
['ANTM', array([0.10489547], dtype=float32)]
['YNDX', array([0.10477905], dtype=float32)]
['PAYA', array([0.10463956], dtype=float32)]
['VSCO', array([0.1044049], dtype=float32)]
['MA', array([0.10421447], dtype=float32)]
['AMBA', array([0.10398382], dtype=float32)]
['HOOD', array([0.10395214], dtype=float32)]
['ORCC', array([0.10392296], dtype=float32)]
['GPN', array([0.10383219], dtype=float32)]
['GE', array([0.10370659], dtype=float32)]
['APTX', array([0.10370146], dtype=float32)]
['ERIC', array([0.10358267], dtype=float32)]
['PHR', array([0.10356392], dtype=float32)]
['RCI', array([0.10345824], dtype=float32)]
['AN', array([0.10345522], dtype=float32)]
['COHU', array([0.10333251], dtype=float32)]
['CLX', array([0.10314871], dtype=float32)]
['TMHC', array([0.10309225], dtype=float32)]
['NVRO', array([0.10307086], dtype=float32)]
['AON', array([0.10304591], dtype=float32)]
['VRT', array([0.10300419], dtype=float32)]
['IVZ', array([0.1028302], dtype=float32)]
['FLYW', array([0.10280366], dtype=float32)]
['FTAI', array([0.10278067], dtype=float32)]
['APD', array([0.10278013], dtype=float32)]
['KKR', array([0.10265945], dtype=float32)]
['DHI', array([0.10255298], dtype=float32)]
['KRNT', array([0.10178478], dtype=float32)]
['WCN', array([0.10159251], dtype=float32)]
['CB', array([0.10142875], dtype=float32)]
['RCII', array([0.10128131], dtype=float32)]
['COOP', array([0.10125422], dtype=float32)]
['CARG', array([0.1007992], dtype=float32)]
['BCYC', array([0.10068932], dtype=float32)]
['AVB', array([0.10068902], dtype=float32)]
['TTE', array([0.10056745], dtype=float32)]
['RMBS', array([0.10046513], dtype=float32)]
['MODN', array([0.10036466], dtype=float32)]
['CPRT', array([0.10032789], dtype=float32)]
['TPX', array([0.10008267], dtype=float32)]
['GDDY', array([0.10001416], dtype=float32)]
['TS', array([0.0999503], dtype=float32)]
['PCG', array([0.09974851], dtype=float32)]
['GLPI', array([0.09926842], dtype=float32)]
['VET', array([0.09924404], dtype=float32)]
['COIN', array([0.09921199], dtype=float32)]
['A', array([0.09920675], dtype=float32)]
['ARCC', array([0.09916275], dtype=float32)]
['DISH', array([0.09916019], dtype=float32)]
['AGCO', array([0.09905963], dtype=float32)]
['XYL', array([0.09894226], dtype=float32)]
['PZZA', array([0.09881596], dtype=float32)]
['DECK', array([0.09873336], dtype=float32)]
['SYK', array([0.09870423], dtype=float32)]
['DNUT', array([0.09861577], dtype=float32)]
['JACK', array([0.09860817], dtype=float32)]
['OTIS', array([0.09857982], dtype=float32)]
['LEA', array([0.09856513], dtype=float32)]
['EMN', array([0.09845042], dtype=float32)]
['DV', array([0.0983921], dtype=float32)]
['KTOS', array([0.09836881], dtype=float32)]
['VST', array([0.09826635], dtype=float32)]
['APEI', array([0.09826589], dtype=float32)]
['MCW', array([0.09813264], dtype=float32)]
['HALO', array([0.09799742], dtype=float32)]
['NAVI', array([0.09796758], dtype=float32)]
['TYL', array([0.09775932], dtype=float32)]
['ITCI', array([0.09767278], dtype=float32)]
['BMBL', array([0.09755857], dtype=float32)]
['EVR', array([0.09735022], dtype=float32)]
['NRZ', array([0.0972459], dtype=float32)]
['CHK', array([0.09697647], dtype=float32)]
['THC', array([0.09696189], dtype=float32)]
['GIII', array([0.09695028], dtype=float32)]
['INCY', array([0.09686328], dtype=float32)]
['SPB', array([0.09679293], dtype=float32)]
['MAN', array([0.09676242], dtype=float32)]
['TMO', array([0.09674616], dtype=float32)]
['EXC', array([0.09674449], dtype=float32)]
['UAL', array([0.09669003], dtype=float32)]
['VSTO', array([0.09667255], dtype=float32)]
['DCT', array([0.09658667], dtype=float32)]
['ALB', array([0.09652212], dtype=float32)]
['ASO', array([0.09601454], dtype=float32)]
['BK', array([0.09596008], dtype=float32)]
['LECO', array([0.09576589], dtype=float32)]
['ATRC', array([0.09573539], dtype=float32)]
['RWT', array([0.09554206], dtype=float32)]
['PLD', array([0.09539638], dtype=float32)]
['PGRE', array([0.09534452], dtype=float32)]
['PNFP', array([0.09524756], dtype=float32)]
['WOW', array([0.09520437], dtype=float32)]
['EQT', array([0.09520082], dtype=float32)]
['ARCB', array([0.09519848], dtype=float32)]
['PFGC', array([0.09505811], dtype=float32)]
['SYNH', array([0.09499596], dtype=float32)]
['CXM', array([0.09482557], dtype=float32)]
['MXL', array([0.09466316], dtype=float32)]
['BRKR', array([0.09458907], dtype=float32)]
['KRUS', array([0.09428065], dtype=float32)]
['JELD', array([0.09427745], dtype=float32)]
['PARR', array([0.09425092], dtype=float32)]
['CUBE', array([0.09417406], dtype=float32)]
['PLAY', array([0.09397759], dtype=float32)]
['OCDX', array([0.09396125], dtype=float32)]
['TRIL', array([0.09395652], dtype=float32)]
['FIS', array([0.09388127], dtype=float32)]
['PM', array([0.09387618], dtype=float32)]
['MBUU', array([0.09378175], dtype=float32)]
['NVST', array([0.09359362], dtype=float32)]
['SAIL', array([0.09358482], dtype=float32)]
['CURV', array([0.09358253], dtype=float32)]
['CSR', array([0.09347963], dtype=float32)]
['PRCH', array([0.09333095], dtype=float32)]
['EXP', array([0.0933033], dtype=float32)]
['AWI', array([0.09325598], dtype=float32)]
['MRVL', array([0.09313437], dtype=float32)]
['MMSI', array([0.09304734], dtype=float32)]
['LBTYA', array([0.09295623], dtype=float32)]
['BBU', array([0.09276278], dtype=float32)]
['KREF', array([0.09275888], dtype=float32)]
['TRP', array([0.0927121], dtype=float32)]
['KSU', array([0.09268691], dtype=float32)]
['CNP', array([0.09267078], dtype=float32)]
['ANF', array([0.09247853], dtype=float32)]
['WM', array([0.0924632], dtype=float32)]
['WSO', array([0.09224159], dtype=float32)]
['WOOF', array([0.09216428], dtype=float32)]
['INFY', array([0.09211087], dtype=float32)]
['LSI', array([0.09199783], dtype=float32)]
['LPRO', array([0.09188372], dtype=float32)]
['INFO', array([0.09186187], dtype=float32)]
['AOMR', array([0.09186073], dtype=float32)]
['ETNB', array([0.09183492], dtype=float32)]
['DXC', array([0.09163798], dtype=float32)]
['NOC', array([0.0915063], dtype=float32)]
['COHR', array([0.09141039], dtype=float32)]
['INSP', array([0.09134422], dtype=float32)]
['LII', array([0.09119184], dtype=float32)]
['CHGG', array([0.09115206], dtype=float32)]
['XLRN', array([0.09108543], dtype=float32)]
['DFS', array([0.09104163], dtype=float32)]
['SEDG', array([0.09088762], dtype=float32)]
['PBF', array([0.09082234], dtype=float32)]
['BXP', array([0.0906762], dtype=float32)]
['XMTR', array([0.09063536], dtype=float32)]
['PAR', array([0.09061669], dtype=float32)]
['SMG', array([0.09046441], dtype=float32)]
['CI', array([0.09041376], dtype=float32)]
['RC', array([0.09039665], dtype=float32)]
['VTRS', array([0.09037258], dtype=float32)]
['TLS', array([0.09013861], dtype=float32)]
['EPAM', array([0.08996618], dtype=float32)]
['OKTA', array([0.08983892], dtype=float32)]
['FROG', array([0.08970062], dtype=float32)]
['MTCH', array([0.08964606], dtype=float32)]
['NTRA', array([0.08963479], dtype=float32)]
['MOH', array([0.08941017], dtype=float32)]
['VCRA', array([0.0893712], dtype=float32)]
['IART', array([0.08936532], dtype=float32)]
['NCNO', array([0.08916399], dtype=float32)]
['HUN', array([0.08910261], dtype=float32)]
['STX', array([0.08896481], dtype=float32)]
['PI', array([0.08892342], dtype=float32)]
['OSK', array([0.08883267], dtype=float32)]
['KRG', array([0.08881289], dtype=float32)]
['CNI', array([0.08880961], dtype=float32)]
['MSCI', array([0.08879659], dtype=float32)]
['GLW', array([0.08875848], dtype=float32)]
['ALTR', array([0.08862995], dtype=float32)]
['ENTG', array([0.08862738], dtype=float32)]
['AYI', array([0.08860948], dtype=float32)]
['DASH', array([0.08852229], dtype=float32)]
['RS', array([0.08831722], dtype=float32)]
['ANAB', array([0.08831555], dtype=float32)]
['AZEK', array([0.08827169], dtype=float32)]
['MQ', array([0.08804624], dtype=float32)]
['PH', array([0.08800089], dtype=float32)]
['EYE', array([0.08798963], dtype=float32)]
['OLLI', array([0.08797815], dtype=float32)]
['FISV', array([0.08794682], dtype=float32)]
['WES', array([0.08790445], dtype=float32)]
['INTA', array([0.08776635], dtype=float32)]
['ZEV', array([0.08753295], dtype=float32)]
['HLLY', array([0.08732522], dtype=float32)]
['DOV', array([0.08731081], dtype=float32)]
['GH', array([0.08715564], dtype=float32)]
['RXN', array([0.08711448], dtype=float32)]
['ALHC', array([0.08701424], dtype=float32)]
['XHR', array([0.08696365], dtype=float32)]
['STT', array([0.08687453], dtype=float32)]
['APO', array([0.08687267], dtype=float32)]
['STAG', array([0.08672382], dtype=float32)]
['CCJ', array([0.08645274], dtype=float32)]
['PPL', array([0.08642425], dtype=float32)]
['TW', array([0.08633148], dtype=float32)]
['PYCR', array([0.08631459], dtype=float32)]
['CERT', array([0.08630203], dtype=float32)]
['ELS', array([0.08625743], dtype=float32)]
['PYPL', array([0.08620153], dtype=float32)]
['RACE', array([0.08605069], dtype=float32)]
['RJF', array([0.08585974], dtype=float32)]
['VTR', array([0.0856301], dtype=float32)]
['PPG', array([0.08555287], dtype=float32)]
['ELAN', array([0.08548686], dtype=float32)]
['BIP', array([0.0854206], dtype=float32)]
['SHLS', array([0.08527616], dtype=float32)]
['UTHR', array([0.08519109], dtype=float32)]
['OLED', array([0.08491158], dtype=float32)]
['TBIO', array([0.08474751], dtype=float32)]
['PBR', array([0.08465379], dtype=float32)]
['ETN', array([0.08462994], dtype=float32)]
['HTLD', array([0.08458923], dtype=float32)]
['BBY', array([0.08456556], dtype=float32)]
['VC', array([0.08455676], dtype=float32)]
['SWCH', array([0.08450913], dtype=float32)]
['CNC', array([0.08448183], dtype=float32)]
['TROW', array([0.08447887], dtype=float32)]
['LSCC', array([0.08441901], dtype=float32)]
['BOX', array([0.08435137], dtype=float32)]
['GXO', array([0.08422721], dtype=float32)]
['AMED', array([0.08392283], dtype=float32)]
['SPSC', array([0.08383883], dtype=float32)]
['HAYW', array([0.08375302], dtype=float32)]
['AZN', array([0.08371314], dtype=float32)]
['OLN', array([0.08367874], dtype=float32)]
['TFX', array([0.08365583], dtype=float32)]
['HCA', array([0.08365446], dtype=float32)]
['RHI', array([0.08359592], dtype=float32)]
['BUD', array([0.08337873], dtype=float32)]
['EGP', array([0.08312032], dtype=float32)]
['MNRL', array([0.08304603], dtype=float32)]
['CVS', array([0.08293264], dtype=float32)]
['MGP', array([0.08290366], dtype=float32)]
['IDYA', array([0.08283449], dtype=float32)]
['PSX', array([0.0828169], dtype=float32)]
['PRQR', array([0.08258526], dtype=float32)]
['DIN', array([0.08253247], dtype=float32)]
['IMAB', array([0.08236954], dtype=float32)]
['WTFC', array([0.08231042], dtype=float32)]
['IBP', array([0.08227141], dtype=float32)]
['SNCY', array([0.08226471], dtype=float32)]
['AVTR', array([0.0822624], dtype=float32)]
['UNP', array([0.08226122], dtype=float32)]
['ASH', array([0.08213718], dtype=float32)]
['MDT', array([0.08209641], dtype=float32)]
['RY', array([0.08189599], dtype=float32)]
['DT', array([0.08189443], dtype=float32)]
['XRAY', array([0.08187468], dtype=float32)]
['BHVN', array([0.0817994], dtype=float32)]
['FND', array([0.08173196], dtype=float32)]
['SLGN', array([0.08169214], dtype=float32)]
['KMX', array([0.0816918], dtype=float32)]
['CTVA', array([0.08162534], dtype=float32)]
['SGH', array([0.08149607], dtype=float32)]
['ATVI', array([0.08144794], dtype=float32)]
['PEG', array([0.08144502], dtype=float32)]
['GDS', array([0.08134068], dtype=float32)]
['POR', array([0.08133937], dtype=float32)]
['HA', array([0.0813139], dtype=float32)]
['RTX', array([0.08117196], dtype=float32)]
['ZI', array([0.08106618], dtype=float32)]
['BRX', array([0.08093911], dtype=float32)]
['PLAN', array([0.08086763], dtype=float32)]
['INO', array([0.08082877], dtype=float32)]
['SWIR', array([0.08081342], dtype=float32)]
['DSGX', array([0.08080065], dtype=float32)]
['BAP', array([0.08078242], dtype=float32)]
['APH', array([0.080733], dtype=float32)]
['MAPS', array([0.08067987], dtype=float32)]
['LHCG', array([0.08067396], dtype=float32)]
['UTZ', array([0.08051996], dtype=float32)]
['LBRT', array([0.08047058], dtype=float32)]
['TXN', array([0.08045024], dtype=float32)]
['FORM', array([0.08041734], dtype=float32)]
['ENR', array([0.08039114], dtype=float32)]
['SSYS', array([0.08035789], dtype=float32)]
['ST', array([0.08034406], dtype=float32)]
['HUBG', array([0.08027714], dtype=float32)]
['PKG', array([0.0802153], dtype=float32)]
['KRT', array([0.0801719], dtype=float32)]
['X', array([0.07990117], dtype=float32)]
['SNDR', array([0.07977001], dtype=float32)]
['SMAR', array([0.07970977], dtype=float32)]
['TTEC', array([0.07966569], dtype=float32)]
['BNS', array([0.07961807], dtype=float32)]
['IAS', array([0.07958063], dtype=float32)]
['CCK', array([0.07954066], dtype=float32)]
['HPQ', array([0.07953933], dtype=float32)]
['ALLY', array([0.07944832], dtype=float32)]
['FRTA', array([0.07938284], dtype=float32)]
['VG', array([0.07924723], dtype=float32)]
['EMR', array([0.07924114], dtype=float32)]
['WEBR', array([0.07923599], dtype=float32)]
['CRWD', array([0.07923134], dtype=float32)]
['PVG', array([0.07909308], dtype=float32)]
['LPSN', array([0.07903607], dtype=float32)]
['GIL', array([0.07902057], dtype=float32)]
['HOOK', array([0.07891704], dtype=float32)]
['BASE', array([0.07887538], dtype=float32)]
['ORCL', array([0.07885481], dtype=float32)]
['MTOR', array([0.0786348], dtype=float32)]
['SWAV', array([0.07856131], dtype=float32)]
['MYOV', array([0.07846662], dtype=float32)]
['MIDD', array([0.07822992], dtype=float32)]
['CSCO', array([0.07809131], dtype=float32)]
['RPTX', array([0.07803737], dtype=float32)]
['ENLC', array([0.07796608], dtype=float32)]
['KRTX', array([0.07786608], dtype=float32)]
['CTLT', array([0.07784507], dtype=float32)]
['NLOK', array([0.07780416], dtype=float32)]
['DBX', array([0.07778743], dtype=float32)]
['PLTK', array([0.07773618], dtype=float32)]
['TMUS', array([0.07749546], dtype=float32)]
['MHK', array([0.07733885], dtype=float32)]
['ATHM', array([0.07726309], dtype=float32)]
['TLRY', array([0.07713667], dtype=float32)]
['GPK', array([0.0770292], dtype=float32)]
['KR', array([0.07698689], dtype=float32)]
['NVAX', array([0.07698227], dtype=float32)]
['CRL', array([0.07695658], dtype=float32)]
['FRC', array([0.07680456], dtype=float32)]
['COOK', array([0.07675563], dtype=float32)]
['TRU', array([0.07669558], dtype=float32)]
['RDS.A', array([0.07661588], dtype=float32)]
['GM', array([0.07645122], dtype=float32)]
['MDRX', array([0.07635793], dtype=float32)]
['S', array([0.07620877], dtype=float32)]
['CEVA', array([0.07618496], dtype=float32)]
['AMTB', array([0.07617173], dtype=float32)]
['VRNS', array([0.07611037], dtype=float32)]
['YOU', array([0.07609546], dtype=float32)]
['PLNT', array([0.07609098], dtype=float32)]
['WRK', array([0.07604921], dtype=float32)]
['LH', array([0.0760472], dtype=float32)]
['UAA', array([0.07604501], dtype=float32)]
['CREE', array([0.07597885], dtype=float32)]
['AXL', array([0.07595335], dtype=float32)]
['ROK', array([0.07590715], dtype=float32)]
['AEIS', array([0.07581492], dtype=float32)]
['CCO', array([0.07564767], dtype=float32)]
['AGL', array([0.07561058], dtype=float32)]
['IPGP', array([0.07545968], dtype=float32)]
['ESTC', array([0.07537006], dtype=float32)]
['WEX', array([0.07498039], dtype=float32)]
['JNPR', array([0.07496545], dtype=float32)]
['NCLH', array([0.07494643], dtype=float32)]
['NSP', array([0.07477881], dtype=float32)]
['XFOR', array([0.07477473], dtype=float32)]
['BANC', array([0.0746672], dtype=float32)]
['SBAC', array([0.07462256], dtype=float32)]
['TD', array([0.0744781], dtype=float32)]
['NOMD', array([0.0741549], dtype=float32)]
['TVTY', array([0.07406472], dtype=float32)]
['SFM', array([0.07403559], dtype=float32)]
['RYAAY', array([0.0739709], dtype=float32)]
['CFLT', array([0.07391733], dtype=float32)]
['EURN', array([0.07386723], dtype=float32)]
['PBCT', array([0.0737729], dtype=float32)]
['INVH', array([0.07370056], dtype=float32)]
['GO', array([0.07368758], dtype=float32)]
['NICE', array([0.07368523], dtype=float32)]
['SPGI', array([0.07362976], dtype=float32)]
['ACA', array([0.07341906], dtype=float32)]
['PHM', array([0.07337166], dtype=float32)]
['LAW', array([0.07335778], dtype=float32)]
['GNRC', array([0.07328673], dtype=float32)]
['TTGT', array([0.07323613], dtype=float32)]
['FLR', array([0.07315458], dtype=float32)]
['BKH', array([0.0730807], dtype=float32)]
['OSS', array([0.07307161], dtype=float32)]
['DIS', array([0.07305957], dtype=float32)]
['ZNGA', array([0.07303733], dtype=float32)]
['CLB', array([0.07299939], dtype=float32)]
['PSA', array([0.07290404], dtype=float32)]
['MANH', array([0.07280848], dtype=float32)]
['NSA', array([0.07272926], dtype=float32)]
['OHI', array([0.07271669], dtype=float32)]
['ADM', array([0.07270952], dtype=float32)]
['DG', array([0.07225026], dtype=float32)]
['FCF', array([0.07218365], dtype=float32)]
['NI', array([0.07193686], dtype=float32)]
['TU', array([0.07185], dtype=float32)]
['BPMC', array([0.07159966], dtype=float32)]
['NUVA', array([0.0712881], dtype=float32)]
['DLR', array([0.07128594], dtype=float32)]
['PBA', array([0.07118246], dtype=float32)]
['BIG', array([0.07112326], dtype=float32)]
['QCOM', array([0.07112301], dtype=float32)]
['FTS', array([0.07108474], dtype=float32)]
['GME', array([0.07104226], dtype=float32)]
['PAGS', array([0.07103103], dtype=float32)]
['LCII', array([0.07091499], dtype=float32)]
['CSOD', array([0.07090253], dtype=float32)]
['WNS', array([0.0707546], dtype=float32)]
['AWK', array([0.07072343], dtype=float32)]
['CDLX', array([0.07071973], dtype=float32)]
['UCTT', array([0.07055309], dtype=float32)]
['CWK', array([0.0705303], dtype=float32)]
['CHUY', array([0.07052673], dtype=float32)]
['TOL', array([0.0704093], dtype=float32)]
['ADI', array([0.07023468], dtype=float32)]
['ENB', array([0.07018302], dtype=float32)]
['URI', array([0.07013755], dtype=float32)]
['FAST', array([0.07004086], dtype=float32)]
['MCD', array([0.07003694], dtype=float32)]
['PSXP', array([0.06996588], dtype=float32)]
['LIN', array([0.06995888], dtype=float32)]
['UBS', array([0.06994598], dtype=float32)]
['GDOT', array([0.06994027], dtype=float32)]
['LITE', array([0.0698992], dtype=float32)]
['SNPO', array([0.06988453], dtype=float32)]
['BKI', array([0.06982571], dtype=float32)]
['TXG', array([0.06979408], dtype=float32)]
['AFYA', array([0.0697379], dtype=float32)]
['WWE', array([0.06972244], dtype=float32)]
['LMND', array([0.06964638], dtype=float32)]
['FLT', array([0.06961681], dtype=float32)]
['T', array([0.06958921], dtype=float32)]
['HBI', array([0.06957945], dtype=float32)]
['FRG', array([0.06942428], dtype=float32)]
['CME', array([0.06939153], dtype=float32)]
['LGIH', array([0.06922874], dtype=float32)]
['MCK', array([0.06914556], dtype=float32)]
['TPH', array([0.06913953], dtype=float32)]
['OFC', array([0.06895743], dtype=float32)]
['TECH', array([0.0689059], dtype=float32)]
['CNX', array([0.06877686], dtype=float32)]
['MIME', array([0.06874104], dtype=float32)]
['POWI', array([0.06873173], dtype=float32)]
['COO', array([0.06867413], dtype=float32)]
['COLM', array([0.06865655], dtype=float32)]
['MNST', array([0.06864106], dtype=float32)]
['CIEN', array([0.06852554], dtype=float32)]
['COMM', array([0.06851692], dtype=float32)]
['TSM', array([0.06809586], dtype=float32)]
['BHLB', array([0.06803045], dtype=float32)]
['WMT', array([0.06770382], dtype=float32)]
['RKT', array([0.06769431], dtype=float32)]
['USM', array([0.06767026], dtype=float32)]
['EDIT', array([0.06759606], dtype=float32)]
['PAYX', array([0.06753768], dtype=float32)]
['JBHT', array([0.06746375], dtype=float32)]
['SJI', array([0.06743743], dtype=float32)]
['BLD', array([0.06743419], dtype=float32)]
['PRG', array([0.06740524], dtype=float32)]
['CDAY', array([0.0673783], dtype=float32)]
['SYNA', array([0.06719548], dtype=float32)]
['ZBRA', array([0.06711652], dtype=float32)]
['ESNT', array([0.0668842], dtype=float32)]
['GLOB', array([0.06670546], dtype=float32)]
['CSL', array([0.06665667], dtype=float32)]
['HL', array([0.0666005], dtype=float32)]
